meaning,example,order,word,numbering
517_6,〔그는 이런 일이 일어나리라고는 전혀 생각하지 못했다.〕,1,517,517_6_1
518_1,지방/학생/시민/주민 자치,1,518,518_1_1
518_1,자치 단체/기구/행정,2,518,518_1_2
518_1,자치의 정신을 배양하다,3,518,518_1_3
518_1,관할권을 지방 자치 단체로 위양하다/넘기다,4,518,518_1_4
518_1,학생 자치회가 주최하는 행사,5,518,518_1_5
518_1,중국에는 5개의 민족 자치구가 있다.,6,518,518_1_6
519_1,행정/정치적/경제적 수도,1,519,519_1_1
519_1,수도를 이전하다/옮기다,2,519,519_1_2
519_1,각국의 수도를 탐방하다,3,519,519_1_3
519_1,수도권의 땅값이 오르다,4,519,519_1_4
519_1,이 도시는 오랫동안 이 나라의 수도였다.,5,519,519_1_5
520_1,추진 장치,1,520,520_1_1
520_1,추진기,2,520,520_1_2
520_1,로켓을 추진하는 고성능엔진,3,520,520_1_3
520_2,중점 추진 사항/방향/주체,1,520,520_2_1
520_2,개혁/새로운 사업/새로운 제도 도입을 추진하다,2,520,520_2_2
520_2,의무교육을 추진하다,3,520,520_2_3
520_2,도시의 녹화를 추진하다,4,520,520_2_4
520_3,〔적의 방어선을 뚫고 진격하다〕,1,520,520_3_1
520_4,〔나는 너의 친구로서 너를 생지옥/불구덩이 속에 밀어 넣을리가 없다.〕,1,520,520_4_1
521_1,세력을 확장하다/떨치다,1,521,521_1_1
521_1,태풍의 세력이 약해졌다.,2,521,521_1_2
521_1,물밑에서 세력 경쟁이/다툼이 치열하다,3,521,521_1_3
521_1,적의 세력이 아직 강하다.,4,521,521_1_4
521_2,보수/진보/주도/핵심 세력,1,521,521_2_1
521_2,불순한/불온한 세력이 정권을 위협하고 있다.,2,521,521_2_2
522_1,소설/희곡을 창작하다,1,522,522_1_1
522_1,이 글은 다른 작품을 패러디한 것이지 완전한 창작이 아니다.,2,522,522_1_2
522_1,예술가들의 창작 활동을 지원하다,3,522,522_1_3
522_1,새로운 기구를 창작/제작하다,4,522,522_1_4
522_2,그는 있지도 않은 일을 완전히 창작해서 말했다.,1,522,522_2_1
522_2,그런 핑계는 그의 창작이다.,2,522,522_2_2
523_1,현지 적응 훈련,1,523,523_1_1
523_1,시차/환경/변화/새로운 직장에 적응하다,2,523,523_1_2
523_1,그는 이미 상하이 생활에 완전히 적응했다.,3,523,523_1_3
523_1,생물은 자연의 변화에 적응하면서 진화한다.,4,523,523_1_4
523_1,적응력이 뛰어나다/떨어지다,5,523,523_1_5
523_1,그는 이민/유학을 갔으나 현지 적응에 실패하여 돌아왔다.,6,523,523_1_6
524_1,동일 규격/가격,1,524,524_1_1
524_1,내 생각은 당신 생각과 거의 동일하다.,2,524,524_1_2
524_1,성인과 동일하게 취급하다,3,524,524_1_3
524_1,우리 호텔은 세계 어느 지점에서나 동일한 수준의 서비스를 제공합니다.,4,524,524_1_4
524_2,동일 인물,1,524,524_2_1
524_2,동일 사건에 대한 두 사람의 해석은 서로 달랐다.,2,524,524_2_2
524_2,두 단어는 동일한 대상을 가리킨다.,3,524,524_2_3
525_1,화산/가스/여객기 폭발,1,525,525_1_1
525_1,폭탄/지뢰/화약이 폭발하여 크게 다치다,2,525,525_1_2
525_1,폭발 사고로 많은 사상자가 발생하다,3,525,525_1_3
525_1,이 물체는 폭발의 위험이 있으니 주의해서 다루어야 한다.,4,525,525_1_4
525_2,민중의 분노가 폭발하다,1,525,525_2_1
525_2,신제품/신곡/새 작품에 대한 반응이 폭발적이다.,2,525,525_2_2
525_2,갑자기 그의 창작 영감이 폭발하여 마구 써내려 가기 시작했다.,3,525,525_2_3
525_2,감정이 폭발하여 엉엉 울다,4,525,525_2_4
525_3,〔전쟁이 발발하다〕,1,525,525_3_1
525_3,〔제1차 금융 위기가 이미 전세계적으로 발생했다.〕暴發,2,525,525_3_2
526_1,라디오/시계를 분해하다,1,526,526_1_1
526_1,이 가구는 조립식이라서 분해와 조립이 가능하다.,2,526,526_1_2
526_1,총을 분해했다가 다시 조립하는 훈련,3,526,526_1_3
526_2,전기 분해,1,526,526_2_1
526_2,지방을 분해하는 효소가 부족하다,2,526,526_2_2
526_2,물은 수소와 산소로 분해할 수 있다.,3,526,526_2_3
526_3,〔적이 내부로부터 와해되면 우리는 쉽게 이길 수 있다.〕,1,526,526_3_1
526_4,〔변명의 여지가 없다.〕,1,526,526_4_1
526_4,〔다음 회(回)의 설명을 들으시기 바랍니다!〕,2,526,526_4_2
527_1,궤도 수정,1,527,527_1_1
527_1,예산안/계획/대본/오자/프로그램의 버그를 수정하다,2,527,527_1_2
527_1,계획의 전면적 수정이 필요하다.,3,527,527_1_3
528_1,접촉 사고,1,528,528_1_1
528_1,환자와 접촉하면 전염될 우려가 있다.,2,528,528_1_2
528_1,쇠가 물과 접촉하면 녹이 슬 수 있다.,3,528,528_1_3
528_2,상대국의 고관과 접촉하다,1,528,528_2_1
528_2,외부와의 접촉을 끊다,2,528,528_2_2
528_2,세일즈맨은 직업상 여러 사람과 접촉해야 한다.,3,528,528_2_3
529_1,평화/인권/독립/종전/절교/개회/폐회 선언,1,529,529_1_1
529_1,개막을 선언하는 회장의 말이 울려 퍼졌다.,2,529,529_1_2
529_1,그는 결혼하지 않겠다고 선언했다.,3,529,529_1_3
530_1,제2차 세계 대전,1,530,530_1_1
530_1,대전을 치르다,2,530,530_1_2
530_1,양 팀은 이미 집결하여 한바탕 대전을 준비하고 있다.,3,530,530_1_3
531_1,유력 인사/일간지,1,531,531_1_1
531_1,지구의 기온이 상승한다는 학설이 유력하게/널리 받아들여지고 있다.,2,531,531_1_2
531_1,유력한 증언을 얻었다.,3,531,531_1_3
531_2,유력 후보,1,531,531_2_1
531_2,그가 우승 후보로 유력하다.,2,531,531_2_2
531_2,후임 인선에는 A 씨가 가장 유력하다.,3,531,531_2_3
531_2,상황이 호전될 것이라는 관측이 유력하다.,4,531,531_2_4
531_3,〔그는 상대의 관점을 강하게 반박했다.〕,1,531,531_3_1
532_1,개막을 알리는 벨이 울리다,1,532,532_1_1
532_1,벌써 7시이다. 연극이 이미 개막했을지도 모른다.,2,532,532_1_2
532_1,다음 주에 올림픽이 개막한다.,3,532,532_1_3
532_1,영화제/국제 대회가 개막하다,4,532,532_1_4
532_2,우주 시대가 개막하다,1,532,532_2_1
532_2,평화 공존의 시대가 개막되었다.,2,532,532_2_2
533_1,〔그는 오랜 수행 끝에 진리를 깨달았다.〕,1,533,533_1_1
533_2,각오가 대단하다/비장하다/서다,1,533,533_2_1
533_2,각오를 다지다,2,533,533_2_2
533_2,죽음/손해/고생을 각오하다,3,533,533_2_3
533_2,죽을 각오로 싸우다,4,533,533_2_4
533_2,큰일이 일어날 수도 있다고 단단히 각오하고 임했는데도 심리적 충격이 꽤 컸다.,5,533,533_2_5
533_2,오래 기다릴 것을 각오하고 있다.,6,533,533_2_6
534_1,발달/진행 과정,1,534,534_1_1
534_1,연구 과정을 분명하게 밝히다.,2,534,534_1_2
534_1,현 체제는 붕괴 과정에 있다.,3,534,534_1_3
534_1,이런 일은 결과보다 과정이 더 중요하다.,4,534,534_1_4
534_1,모든 일의 진행 과정이 순조롭다.,5,534,534_1_5
535_1,거주 지역/기간/불명,1,535,535_1_1
535_1,그는 현재 상하이에 거주하고 있다.,2,535,535_1_2
535_1,타국에 거주한 지 10년이되다,3,535,535_1_3
535_1,외국에 거주하는 동포,4,535,535_1_4
535_1,거주지/거주자,5,535,535_1_5
536_1,우연한/우발(적) 사건/사고,1,536,536_1_1
536_1,우연의 일치,2,536,536_1_2
536_1,우연한 만남/기회,3,536,536_1_3
536_1,산책을 하다가 우연히 친구를 만났다.,4,536,536_1_4
536_2,〔이따금 과거의 일이 떠오르면 새삼 괴로움을 느끼기도 한다.〕,1,536,536_2_1
537_1,지진이 일어나다/감지되다,1,537,537_1_1
537_1,진도 5의 지진이 발생하다,2,537,537_1_2
537_1,지진을 가정하여 피난/대피 훈련을 실시하다,3,537,537_1_3
537_1,대지진으로 많은 건물이 무너졌다.,4,537,537_1_4
538_1,자본 조달/부족/축적/시장,1,538,538_1_1
538_1,자본을 모으다/조달하다/탕진하다/까먹다,2,538,538_1_2
538_1,자본이 부족하다/증발하다,3,538,538_1_3
538_1,영세한 자본으로 사업을 시작하다,4,538,538_1_4
538_1,퇴직금을 자본으로 식당을 차리다,5,538,538_1_5
538_2,건강/젊음도 큰 자본이다.,1,538,538_2_1
538_2,이 분야에서의 경험을 자본으로 사업을 시작하다,2,538,538_2_2
538_2,고등 교육을 받은 것이 그가 이 일자리를 얻는 데 자본이 되었다.,3,538,538_2_3
539_1,진보/보수/원내/원외 정당,1,539,539_1_1
539_1,정당 정치,2,539,539_1_2
539_1,정당을 결성하다/해체하다,3,539,539_1_3
539_1,정당에 가입하다,4,539,539_1_4
539_1,정당에서 탈퇴하다,5,539,539_1_5
539_1,새로운 정당이 출범하다,6,539,539_1_6
539_1,각 정당의 대표가 의회에서 연설하다,7,539,539_1_7
539_1,각 정당에서 의원 선거에 나갈 후보를 뽑다,8,539,539_1_8
540_1,세대/노사/좌우익 간의 대립,1,540,540_1_1
540_1,두 주장이 팽팽하게 대립하고 있다.,2,540,540_1_2
540_1,양측의 의견이 대립하다,3,540,540_1_3
540_1,양파의 대립이 격화되다,4,540,540_1_4
540_1,대립적 감정,5,540,540_1_5
541_1,대중 음악/가요/예술/문학,1,541,541_1_1
541_1,대중의 인기를 얻다,2,541,541_1_2
541_1,대중적인 음식/식당/호텔/옷,3,541,541_1_3
541_1,대중의 호응을 얻다,4,541,541_1_4
541_1,대중 앞에서 연설하다/공연하다/연주하다,5,541,541_1_5
541_1,대중적 인기/명성/기반,6,541,541_1_6
541_1,컴퓨터가 대중화되다,7,541,541_1_7
542_1,대지의 아름다움을 노래하다,1,542,542_1_1
542_1,어머니와도 같은 대지를 지키기 위한 투쟁,2,542,542_1_2
542_1,대지를 촉촉히 적시는 봄비가 내리다,3,542,542_1_3
542_1,풍요로운 대지의 은혜를 받다,4,542,542_1_4
543_1,통과 의례,1,543,543_1_1
543_1,도심/터널/상공을 통과하다,2,543,543_1_2
543_1,이 강은 넓은 평야지대를 통과하여 흐른다.,3,543,543_1_3
543_2,무사히 통과하다,1,543,543_2_1
543_2,예선/심의/위원회를 통과하다,2,543,543_2_2
543_2,모두가 거수로/손을 들어 새 제안을 통과시켰다.,3,543,543_2_3
543_2,법안이 상임위원회의 심의를 통과하다.,4,543,543_2_4
544_1,동력 공급 장치,1,544,544_1_1
544_1,엔진은 자동차에 동력을 공급한다.,2,544,544_1_2
544_1,전기/기름/물을 동력으로 하는 기계,3,544,544_1_3
544_2,수출/저축이 경제 발전의 동력이 되다,1,544,544_2_1
544_2,인민대중 이야말로 사회 발전의 기본 동력이다.,2,544,544_2_2
544_2,이 사업을 추진하기 위해서는 많은 동력이 필요하다,3,544,544_2_3
544_2,동력이 떨어지다/부족하다.,4,544,544_2_4
545_1,농약을 뿌리다/살포하다,1,545,545_1_1
545_1,농작물에서 사용이 금지된 농약이 검출되다,2,545,545_1_2
545_1,무농약으로 채소를 재배하다,3,545,545_1_3
545_1,농약의 사용은 농작물의 생산량을 증가시켰다.,4,545,545_1_4
546_1,범죄 행위/이력/단속/예방,1,546,546_1_1
546_1,폭력/경제/지능적 범죄,2,546,546_1_2
546_1,범죄를 단속하다/예방하다/저지르다,3,546,546_1_3
546_1,범죄를 은폐한 혐의가 있다.,4,546,546_1_4
546_1,그것은 중대한 범죄 행위이다.,5,546,546_1_5
546_1,대도시에서 범죄가 증가하고 있다.,6,546,546_1_6
547_1,핵/화학/재래식/최첨단/대량살상 무기,1,547,547_1_1
547_1,무기를 소지한 사람은 입장이 금지되어 있다.,2,547,547_1_2
547_1,새로운 무기를 개발하다,3,547,547_1_3
547_2,화술/사교력을 무기로 삼아 출세하다,1,547,547_2_1
547_2,사람을 잘 사귀는 것도 사회에서 출세하는 데 좋은 무기가 된다.,2,547,547_2_2
548_1,부장으로 승진하다,1,548,548_1_1
548_1,총무부 부장을 역임하다,2,548,548_1_2
548_1,부장 회의,3,548,548_1_3
549_1,압력솥,1,549,549_1_1
549_1,높이 올라가면 공기의 압력이 약해진다.,2,549,549_1_2
549_1,압력을 증가시키면 기체의 부피가 작아진다.,3,549,549_1_3
549_2,권력/외부/상부로부터의 압력이 강하다,1,549,549_2_1
549_2,외부/상부의 압력을 받다/느끼다,2,549,549_2_2
549_2,압력에 굴복하다,3,549,549_2_3
549_2,자신의 뜻을 관철시키기 위해 압력을 넣다,4,549,549_2_4
549_2,업무에서 느끼는 압력/부담이 크다.,5,549,549_2_5
550_1,고기압/저기압/기압골,1,550,550_1_1
550_1,상공에 올라가면 기압이 낮아진다.,2,550,550_1_2
550_1,기압을 올리다/내리다,3,550,550_1_3
551_1,이론을 실제 경험과 결합하여 연구하다,1,551,551_1_1
551_1,기계의 결합 부분이 느슨해져 있었다.,2,551,551_1_2
551_1,산소 원자 1개와 수소 원자 2개가 결합하여 물 분자를 형성하다,3,551,551_1_3
551_1,두 단어가 결합하여 새로운 말을 형성하다,4,551,551_1_4
551_2,3년간의 연애 끝에 그들은 마침내 결합/결혼하였다.,1,551,551_2_1
552_1,공식 행사/일정/방문/만찬/회담/입장,1,552,552_1_1
552_1,정부의 공식적 견해/입장을 내놓다,2,552,552_1_2
552_1,공식적으로 거론하다/발표하다,3,552,552_1_3
552_2,직사각형의 면적을 구하는 공식,1,552,552_2_1
552_2,공식을 써서 사다리꼴의 면적을 구하다,2,552,552_2_2
552_2,공식을 대입해서 문제를 풀다,3,552,552_2_3
552_3,새로운 문제를 만났을 때 의거할 공식이 없다.,1,552,552_3_1
553_1,재산 목록/상속/관리/증식,1,553,553_1_1
553_1,공공/사유 재산,2,553,553_1_2
553_1,재산을 모으다/축적하다/불리다/탕진하다/날리다/물려주다/물려받다/몰수하다,3,553,553_1_3
553_2,건강/경험/가족이 소중한재산이다.,1,553,553_2_1
554_1,중대 발표/사건/뉴스/임무/사태,1,554,554_1_1
554_1,중대한 사건/실수/과오/책임/국면/고비/결단,2,554,554_1_2
554_1,중대한 임무를 맡게 되어 어깨가 무겁다.,3,554,554_1_3
555_1,접근을 시도하다/금지하다/막다,1,555,555_1_1
555_1,태풍이 우리나라로 접근하고 있다.,2,555,555_1_2
555_1,그는 나에게 불순한 의도를 가지고 접근했다.,3,555,555_1_3
555_1,협상을 통해 양측의 의견이 접근하다,4,555,555_1_4
555_2,〔두 사람은 성격이 비슷하다.〕,1,555,555_2_1
555_2,〔그 두 사람은 취미가 비슷하여 항상 같이 다닌다.〕,2,555,555_2_2
556_1,대륙으로 진출하다,1,556,556_1_1
556_1,대륙을 누비고 다니다,2,556,556_1_2
556_1,두 대륙 사이에 해협이 있다.,3,556,556_1_3
556_1,대륙 세력과 해양 세력이 충돌하다,4,556,556_1_4
556_1,대륙적 기질/풍토/분위기/풍모,5,556,556_1_5
557_1,벼농사에 적합한 기후/토양,1,557,557_1_1
557_1,숨기에 적합한 장소,2,557,557_1_2
557_1,환경 영향 평가에서 적합판정을 받다,3,557,557_1_3
557_2,〔나의 제안은 그의 생각에 부합하지 않는 것 같다.〕,1,557,557_2_1
558_1,현실/사회/세태 반영,1,558,558_1_1
558_1,대학 입시에서 내신/실기성적의 반영 비율을 높이다,2,558,558_1_2
558_1,시민의 의견을 정치에 반영하다,3,558,558_1_3
558_1,심사위원의 의견을 논문에 반영하다,4,558,558_1_4
558_2,〔해질 무렵인데도 빛이 눈에 반사되어 창밖이 아직 꽤 밝다.〕,1,558,558_2_1
558_2,〔햇빛이 호수의 수면에 반사되다〕,2,558,558_2_2
558_2,〔달빛의 반사가 아름답다.〕,3,558,558_2_3
558_3,〔우리는 회사에 최근 나타난 이상 현상을 사장님께 보고드렸다.〕,1,558,558_3_1
558_4,"〔우리가 한 마디 충고하겠는데, 당신들은 식당 운영을 너무 엉망으로 해왔다.〕",1,558,558_4_1
559_1,인구 분포,1,559,559_1_1
559_1,중국에서 악어는 주로 장강 유역에 분포한다.,2,559,559_1_2
559_1,전국 각지에 널리 분포하는 식물,3,559,559_1_3
559_1,구석기 시대 유물 출토 지역의 분포를 조사하다,4,559,559_1_4
559_1,판매망이 전국에 분포해 있다.,5,559,559_1_5
560_1,달은 지구의 위성이다.,1,560,560_1_1
560_1,목성의 새로운 위성을 발견하다,2,560,560_1_2
560_2,위성 중계/통신,1,560,560_2_1
560_2,위성으로부터 신호를 수신하다,2,560,560_2_2
560_3,위성 도시/국가,1,560,560_3_1
560_3,위성 도시에 살면서 부근의 대도시로 출근하다,2,560,560_3_2
560_3,강대국의 위성국/위성 국가로 전락하다,3,560,560_3_3
561_1,확정 일자/통보/신고,1,561,561_1_1
561_1,날짜/장소/계획/참석 인원수를 확정하다,2,561,561_1_2
561_1,인원 수에 따라 작업 범위를 확정해야 한다.,3,561,561_1_3
561_2,나에게 명확한 답변을 다오.,1,561,561_2_1
561_2,그의 합격/당선이 확정적이다.,2,561,561_2_2
561_2,불확정적인/불확실한 요소는 배제하다,3,561,561_2_3
562_1,가련한 신세/처지/인생,1,562,562_1_1
562_1,그는 어린 나이에 부모를 여의었으니 참 가련하다.,2,562,562_1_2
562_1,늙고 병든 노인의 처지가 매우 가련하다.,3,562,562_1_3
562_2,〔그의 한 달 봉급은 초라할 정도로 적다.〕,1,562,562_2_1
562_3,〔항상 나쁜 짓만 하는 사람은 절대로 동정할 수 없다.〕,1,562,562_3_1
562_4,〔사랑스러운 소녀/꽃〕,1,562,562_4_1
562_4,〔소녀의 사랑스러운 모습/눈동자〕,2,562,562_4_2
563_1,기상 현상/정보/관측/예보/변동/재해,1,563,563_1_1
563_1,고산 지역은 기상 변화가 심하다.,2,563,563_1_2
563_1,기상 정보에 주의하다,3,563,563_1_3
563_2,황하의 후커우 폭포는 물살이 빠르고 산하를 집어삼킬 듯한 기상이 있다.,1,563,563_2_1
563_3,〔조국의 아름다운 산하는 경치도 가지각색이다.〕,1,563,563_3_1
563_4,〔농작물이 가뭄을 겪었는데도 되살아날 기미가 보이니 참 신기하다.〕,1,563,563_4_1
564_1,국방/납세 의무,1,564,564_1_1
564_1,의무 교육,2,564,564_1_2
564_1,의무를 수행하다/다 하다,3,564,564_1_3
564_1,이것은 전국민의 의무다.,4,564,564_1_4
564_1,의무감 때문에 하다,5,564,564_1_5
564_2,〔무보수 노동/공연/강의〕,1,564,564_2_1
565_1,히라가나 ‘く’ 자 형태의 건물,1,565,565_1_1
565_1,이 옷은 소매가 나비 날개형태로 되어 있다.,2,565,565_1_2
565_1,이곳에는 다양한 형태의 건물들이 모여 있다.,3,565,565_1_3
565_2,텔레비전 프로그램의 형태가 다양해지고 있다.,1,565,565_2_1
565_2,사회 변화에 따라 가족의 형태도 변화했다.,2,565,565_2_2
565_2,이 시기에 문학/회화/음악/예술은 다양한 형태로 발달했다.,3,565,565_2_3
566_1,인종/남녀/적서(嫡庶)/계급 차별,1,566,566_1_1
566_1,차별 대우,2,566,566_1_2
566_1,차별을 두다/당하다/철폐하다,3,566,566_1_3
566_1,차별이 심하다,4,566,566_1_4
566_1,인종/나이/성별/국적에 따른 차별을 해서는 안 된다.,5,566,566_1_5
566_1,제품을 차별화하다,6,566,566_1_6
566_2,〔그 두 사람은 성격이 매우 다르다.〕,1,566,566_2_1
566_2,〔이 옷은 상점에 따라 가격차이가 있다.〕,2,566,566_2_2
567_1,물에 잘 녹는 성질을 이용하다,1,567,567_1_1
567_1,이 두 사건은 성질/성격이 다르다.,2,567,567_1_2
567_1,금속의 화학적 성질,3,567,567_1_3
567_2,성질이 급하다/못되다,1,567,567_2_1
567_2,그는 못된 성질 때문에 욕을 먹는다.,2,567,567_2_2
567_3,성질이 나다/격노하다,1,567,567_3_1
567_3,성질을 내다/분노를 못 참다,2,567,567_3_2
568_1,지형을 파악하다/묘사하다/이용하다,1,568,568_1_1
568_1,지형도,2,568,568_1_2
568_1,지형이 복잡하다/독특하다/험하다,3,568,568_1_3
568_1,그는 이 지역의 지형에 밝다.,4,568,568_1_4
569_1,범행 동기를 조사하다,1,569,569_1_1
569_1,순수한/불순한 동기,2,569,569_1_2
569_1,이 일은 매우 단순한 동기에서 시작되었다.,3,569,569_1_3
569_1,학습의 동기 부여/학습 의욕 유발,4,569,569_1_4
569_1,이 작품을 쓰게 된 동기,5,569,569_1_5
569_1,아무리 동기가 좋아도 방법이 옳지 못하면 일을 잘할 수 없다.,6,569,569_1_6
570_1,동남 아시아/지역,1,570,570_1_1
570_1,저장성은 중국의 동남쪽에 있다.,2,570,570_1_2
570_1,중국 동남 연해 지역의 경제 발전 속도는 서부 지역보다 빠르다.,3,570,570_1_3
571_1,남녀 평등,1,571,571_1_1
571_1,만인은 법 앞에 평등하다.,2,571,571_1_2
571_1,불평등한 취급을 받다,3,571,571_1_3
571_1,학생들을 평등하게 대우하다,4,571,571_1_4
571_1,모두에게 기회가 평등하게 주어지다,5,571,571_1_5
571_1,자유와 평등 중에 어느 가치를 더 중요시할 지 결정하다,6,571,571_1_6
572_1,~할 용기를 내다/얻다/잃다/북돋우다/불어넣다/꺾다,1,572,572_1_1
572_1,~할 용기가 나다/솟다/있다/없다/부족하다,2,572,572_1_2
572_1,여러 차례의 실패를 거치면서 그는 점점 용기를 잃었다.,3,572,572_1_3
572_1,그는 부모 앞에서 잘못을 인정할 용기가 없다.,4,572,572_1_4
572_1,용기 있는 행동,5,572,572_1_5
572_1,용기를 내어 주장하다,6,572,572_1_6
573_1,영웅 심리,1,573,573_1_1
573_1,민족의 영웅으로 떠오르다,2,573,573_1_2
573_1,그는 국민의 영웅이다.,3,573,573_1_3
573_1,영웅 대접을 받다,4,573,573_1_4
573_2,너의 아버지는 평생을 영웅적으로 살았다.,1,573,573_2_1
573_2,영웅적인 군인,2,573,573_2_2
573_2,이번 전투/경기에서 그는 영웅적인 활약을 했다/보였다.,3,573,573_2_3
574_1,헌법 개정 시안/절차,1,574,574_1_1
574_1,악법/법률/헌법/규정/회칙/조약을 개정하다,2,574,574_1_2
574_1,결함/오류/잘못을 고치다/바로잡다/시정하다,3,574,574_1_3
575_1,순수/기초/응용/문과/이과학문,1,575,575_1_1
575_1,학문 분야/차세대(학문을 책임질) 연구자,2,575,575_1_2
575_1,학문에 종사하다/매진하다/정진하다/힘쓰다/열중하다/뜻을 두다,3,575,575_1_3
575_1,새로운 학문의 기초를 세우다/쌓다,4,575,575_1_4
575_1,학문적 연구/성과/업적/이론/저서,5,575,575_1_5
575_2,학문/학식이 있는 사람,1,575,575_2_1
575_2,학문의 즐거움을 깨닫다,2,575,575_2_2
575_2,학문이 깊다,3,575,575_2_3
576_1,전초/전진/후방/보급/군사/훈련 기지,1,576,576_1_1
576_1,기지를 건설하다/설치하다/세우다,2,576,576_1_2
576_1,탐험대는 기지를 출발하여 목적지로 향했다.,3,576,576_1_3
577_1,군사 훈련/시설/기밀/지역/요충지/조직/업무,1,577,577_1_1
577_1,군사적 충돌/우위/목적/완충지대,2,577,577_1_2
577_1,군사상으로 매우 중요한지역,3,577,577_1_3
578_1,권리를 누리다/주장하다/행사하다/침해하다/빼앗다/박탈하다,1,578,578_1_1
578_1,국민/유권자/장애자의 권리를 보장하다/존중하다,2,578,578_1_2
578_1,당신이 무슨 권리로 나한테 이래라저래라 하는거요?,3,578,578_1_3
578_1,국민은 교육을 받을 권리가 있다.,4,578,578_1_4
578_1,직업을 선택할 권리,5,578,578_1_5
578_1,~할 권리가 있다/없다,6,578,578_1_6
578_1,권리를 주장하기 전에 의무를 이행해야 한다.,7,578,578_1_7
579_1,긴급 상황/뉴스/발표/대피/구조/회의/회동/기자회견,1,579,579_1_1
579_1,긴급히 대피하다,2,579,579_1_2
579_1,긴급 사태가 발생하다,3,579,579_1_3
579_1,일이 긴급하게 돌아가고 있다.,4,579,579_1_4
579_1,긴급히 처리할 일이 있다.,5,579,579_1_5
579_1,이 사건에 대해 긴급히 대책을 마련해야 한다.,6,579,579_1_6
580_1,개별 행동을 금하다,1,580,580_1_1
580_1,개별적으로 처리하다/지도하다/만나다/접촉하다,2,580,580_1_2
580_2,〔이번 시험은 매우 어려워서 극소수의 학생만이 우수 등급을 받았다.〕,1,580,580_2_1
580_2,〔이런 상황은 극히 드물다.〕,2,580,580_2_2
581_1,범죄/폭력/이적/호객/영웅적/비윤리적 행위,1,581,581_1_1
581_1,자신의 행위에 대해 책임을 지다,2,581,581_1_2
581_1,경솔한/친절한 행위,3,581,581_1_3
582_1,지나간 일에 대해 후회해도 소용없다.,1,582,582_1_1
582_1,그는 그때 고향을 떠난 것을 후회하고 있다.,2,582,582_1_2
582_1,후회 없도록 열심히 일하다/싸우다,3,582,582_1_3
583_1,황제 폐하,1,583,583_1_1
583_1,황제를 배알하다,2,583,583_1_2
583_1,황제에게 충성을 다하다,3,583,583_1_3
583_1,황제의 대관식,4,583,583_1_4
583_1,황제로 즉위하다,5,583,583_1_5
583_1,그는 회사 내에서 황제처럼 군림하고 있다.,6,583,583_1_6
584_1,근거를 찾다/대다,1,584,584_1_1
584_1,판단의 근거,2,584,584_1_2
584_1,전혀 근거 없는 이야기/낭설,3,584,584_1_3
584_1,무슨 근거로 그렇게 주장하는 겁니까?,4,584,584_1_4
584_1,그의 주장에는 나름의 근거가 있다.,5,584,584_1_5
584_1,확실한 근거에 입각한 주장,6,584,584_1_6
584_2,그의 주장은 사실/치밀한조사에 근거하고 있다.,1,584,584_2_1
584_2,선행 연구에 근거하여 나름의 주장을 펴다,2,584,584_2_2
584_2,"우리의 조사에 따르면/의거하면, 그는 보통 상인일 뿐이다.",3,584,584_2_3
584_3,적의 근거(지)를 파괴하다,1,584,584_3_1
584_3,그 범죄 단체는 외국에 근거(지)/본거지를 두고 있다.,2,584,584_3_2
584_3,산악 지대를 근거(지)/본거지로 하여 활동하다,3,584,584_3_3
585_1,구내/직원/병졸/장교 식당,1,585,585_1_1
585_1,거실을 식당으로 겸용하고 있다.,2,585,585_1_2
585_2,식당에 가서 외식을 하다,1,585,585_2_1
585_2,레스토랑/식당을 차리다/경영하다,2,585,585_2_2
585_2,레스토랑/식당이 문을 여는/닫는 시간,3,585,585_2_3
586_1,수직 방향/낙하,1,586,586_1_1
586_1,수직으로 떨어지다/뻗어있다/서 있다,2,586,586_1_2
586_1,수직으로 깎아지른 절벽/낭떠러지,3,586,586_1_3
586_2,두 선이 수직으로 만나다,1,586,586_2_1
586_2,두 길/벽이 수직을 이루고 있다.,2,586,586_2_2
586_2,수직적 관계보다는 수평적관계를 중시하다,3,586,586_2_3
587_1,수면 상태/부족,1,587,587_1_1
587_1,충분한 수면을 취하다,2,587,587_1_2
587_1,수면을 방해하는 요인들을 제거하다,3,587,587_1_3
587_1,가수면(假睡眠) 상태,4,587,587_1_4
587_2,수면/휴면 계좌,1,587,587_2_1
587_2,이 단체/사이트는 최근 몇년간 거의 수면/휴면 상태인 것 같다.,2,587,587_2_2
588_1,적국의 요충지를 점령하다,1,588,588_1_1
588_1,반란군이 수도를 점령하다,2,588,588_1_2
588_1,점령군,3,588,588_1_3
588_2,불청객들이 안방까지 점령하다,1,588,588_2_1
588_2,책이 온 집을 점령하다,2,588,588_2_2
589_1,가장 존경하는 위인이 누구입니까?,1,589,589_1_1
589_1,사람들의 존경을 한 몸에 받다,2,589,589_1_2
589_1,이 선생님은 가난한 지역의 많은 아이들을 도와주어서 모두들 존경한다.,3,589,589_1_3
590_1,손해 배상/보험,1,590,590_1_1
590_1,손해를 끼치다/보다/입다/보상하다/배상하다,2,590,590_1_2
590_1,손해를 보다/손해가 막대하다,3,590,590_1_3
590_1,주식 투자/노름에서 손해를 보다,4,590,590_1_4
590_1,태풍으로 공장 시설이 파괴되어 큰 손해를 입다,5,590,590_1_5
590_2,〔시력을 해치다〕,1,590,590_2_1
